Link,Location,Title,Company,Description
https://www.naukri.com/job-listings-data-scientist-python-sql-catalyst-bengaluru-bangalore-2-to-7-years-081119903383?src=jobsearchDesk&sid=15940320360246468&xp=12&px=4,Bengaluru,Data Scientist - Python/sql,Catalyst,"Job description Job description   Skill: SQL, Python, Business Analysis, Data Science;   Exp: 2-7 years;   Job Description Ensuring quality in crowd sourcing model is the biggest challenge to solve for. Being the first data scientist of the company, you shall be responsible for building robust algorithms ensure quality, from scratch.Responsibilities- Develop models to derive maximum quality from crowd sourced data   Derive insights and identify opportunities through the use of algorithmic, statistical, mining & visualisation techniques- Work closely with engineering to implement aforementioned models   Requirements   Bachelors or above in Mathematics, Statistics, CS or related fields.   Min. 2 years experience with mathematical modelling, statistical analysis, machine learning, NLP- Must have implemented machine learning based solution which is being used in production   Programming proficiency, preferably with Python, R, SQL, Java and equivalents- Experience of working with relational and non-relational databasesWe're a fast growing startup, looking for talented and ambitious individuals who want to join us on this journey and build awesome things which can change the way work gets done. You shall get,- Complete Ownership, Flexible timings   We deal with millions of data points every day and we can assure you that you will have no dearth of data to work with in this job- Pay as per industry standards. Lucrative stock options.   An awesome office to work in and awesome people to work with- Weekend beer! Munchies on the house )   RoleOther,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryOtherEducationUG :B.Sc in Maths, Statistics, B.Tech/B.E. in Computers, B.A in Statistics, MathsPG :Any Postgraduate in Any SpecializationDoctorate :Any Doctorate in Any Specialization, Doctorate Not RequiredKey SkillsJavaRmathematical modellingNLPBusiness AnalystRDBMSData Scientiststatistical analysismachine learningSQLPython"
https://www.naukri.com/job-listings-head-data-scientist-machine-learning-e-hireo-global-pvt-ltd-bengaluru-bangalore-8-to-10-years-240320904297?src=jobsearchDesk&sid=15940320360246468&xp=13&px=4,Bengaluru,Head - Data Scientist - Machine Learning,e-Hireo Global Pvt Ltd,"Job description  About Role :   We have a spectrum of users who may range from an average credit seeker to someone who values convenience of our superior payment experience. Our users do not behave like typical borrowers, but it is imperative for us to safeguard our capital. This forces us to revisit conventional lending wisdom and develop a fresh understanding of capital management for credit driven payments.   Be it an AB test to better understand delinquencies for users based on changing marketing messaging or underwriting users based on alternate data with no direct financial correlation or maximizing credit utilization using past behaviour, we strive to use data to answer questions that could make a business impact.   Roles and Responsibilities :   - You will take the lead to provide direction on large scale business problems.   - You have technical maturity to deliver designs and algorithms that set the standard for the organization.   - You have a distinct ability to identify and implement robust, efficient and scalable solutions that leverage multiple techniques andor technologies.   - You will understand and quantify cross-organization, cross functional team trade-offs to implement mechanisms to ensure that business value creation persists.   - You will hire the best, and maximize their potential by constantly raising the bar   - You will act as the face of our data science internally and externally including investors      Required Candidate profileRequired Skills : - 8-10+ years of exceptional hands-on experience in building and applying Machine Learning and analytic applications to deliver business results - Experience developing and managing strategic Data ScienceML roadmaps to advance business capabilities. - Demonstrated thought-leadership with a passion for translating data into action and business insights. - Good communication skills, management and leadership experience in applying quantitative solutions. Having an ability to explain analytical concepts to a non-technical audience is a must. - Prototyping skills (e.g., RPython) - An advanced degree in a quantitative field, computer science, or related engineering discipline.RoleHead/VP/GM - Analytics & BI,Industry TypeInternet, Ecommerce,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategorySenior ManagementEducationUG :B.Tech/B.E. in ComputersPG :MBA/PGDM in Any SpecializationDoctorate :Doctorate Not RequiredKey SkillsData ScienceRData ScientistData ManagementMachine LearningAlgorithmAnalyticsPython"
https://www.naukri.com/job-listings-sr-consultant-consultant-assistant-mgr-mgr-data-scientist-huquo-consulting-pvt-ltd-bengaluru-bangalore-2-to-5-years-260320901897?src=jobsearchDesk&sid=15940320360246468&xp=14&px=4,Bengaluru,Sr Consultant/ Consultant/ Assistant Mgr/ Mgr - Data Scientist,Huquo Consulting Pvt. Ltd,"Job description  Senior Consultant/ Consultant/ Assistant Manager/ Manager - Data Scientist/ Statistical Modeler - KPO  Job description (Data Scientist / Statistical Modeler)   Designation: Consultant II/ Sr. Consultant / Assistant Manager (Services) / Manager (Services)   Job Location: Bangalore   Experience: 2+ years   Job Responsibilities   - Develop statistical models and validate them on a regular basis   - Selecting and transforming features, building and optimizing classifiers using machine learning techniques   - Integrating data from multiple sources including third party sources.   - Data mining using state-of-the-art methods   - Creating automated anomaly detection systems and constant tracking of its performance   - Creating automated evaluation environment of complex models and constant tracking of relevant performance   - Educate other departments on data science methodologies, concepts and algorithmic advancements.     Required Candidate profileMust have: - Bachelor/Masters in Economics, Statistics or in a quantitative field (or) 1+ years of experience in predictive modeling - Strong Problem solving ability. Proficient with SAS/ Python/ R (or similar scripting language) - Proficient in statistical analysis - regression, forecasting/predictive analytics and optimization algorithms - Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, Neural networks, CNN etc. - Experience with common data science toolkits, such asscikit-learn, R, etc. Excellence in at least one of these is highly desirable.RoleData Analyst,Industry TypeKPO, Research, Analytics,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :B.A in Economics, Statistics, B.Sc in StatisticsPG :MS/M.Sc(Science) in Statistics, M.A in Economics, StatisticsDoctorate :Doctorate Not RequiredKey SkillsData SciencePredictive ModelingData ScientistData ManagementStatistical ModelingData MiningData AnalyticsStatisticsMachine LearningAnalytics"
https://www.naukri.com/job-listings-data-scientist-python-r-ai-ml-nlp-axim-technologies-bengaluru-bangalore-4-to-8-years-180620907416?src=jobsearchDesk&sid=15940320360246468&xp=15&px=4,Bengaluru,"Data Scientist  - Python/r, Ai/ml, NLP",Axim Technologies,"Job descriptionAdvanced degree in the quantitative field preferred.4+years industry experience developing machine learning model sat scale from inception to business impact.Deep understanding of modern machine learning techniques and their mathematical underpinnings such as classification, recommendation systems , and natural language processing.Proven ability to tailor machine learning solutions to business problems in a cross-functional team.Experience with distributed machine learning and computing framework (Spark, Hadoop, Mahout or equivalent) . Applied experience preferred.Strong programming skill (Python, R, or Scala preferred).Experience productionizing machine learning model is a plus.High proficiency in at least one of the following broad areas:Machine learningStatistical modeling/inferenceInformation retrieval,Data miningNLPRequired Candidate profileEmployement Type Full time Permanent/ContractRoleData Analyst,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :Any Graduate in Any SpecializationPG :Any Postgraduate in Any SpecializationDoctorate :Doctorate Not RequiredKey SkillsML / AINLPData ScientistPython / R"
https://www.naukri.com/job-listings-data-scientist-bion-bengaluru-bangalore-2-to-7-years-040320903130?src=jobsearchDesk&sid=15940320360246468&xp=16&px=4,Bengaluru,Data Scientist,Bion,"Job descriptionResponsibilities  Collaborate with product and business teams to understand all aspects of the problem  Define the right target metrics that best represent the end-user value  Apply knowledge of ML, statistics, and advanced mathematics to conceptualize, experiment and design an intelligent system  Work with engineers to build the system end-to-end including Big Data pipelines and ensure the serving system is scalable and highly performant.  Qualifications  A Bachelor's degree or a higher degree in Computer Science, Statistics, Mathematics or a related field.  Strong problem-solving and programming skills with a deep understanding of data structures and algorithms.  Solid understanding of mathematical underpinnings behind Machine Learning algorithms and proficiency in probability, statistics, linear algebra, calculus, and optimization.  Must have 2+ years of experience in ML with a proven record of successful ML projects with strong individual contribution  Experience with NLP, Distributed Systems, large scale computing, Big Data technologies like Hadoop and Spark are plus.RoleData Analyst,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :B.Tech/B.E. in Any SpecializationPG :MCA in ComputersDoctorate :Doctorate Not RequiredKey SkillsData ScienceNLPData ScientistMachine learningPredictiveTime SeriesRegressionPredictivityAnalyticsPython"
https://www.naukri.com/job-listings-chief-data-scientist-machine-learning-python-catalyst-bengaluru-bangalore-7-to-12-years-250320903129?src=jobsearchDesk&sid=15940320360246468&xp=17&px=4,Bengaluru,Chief Data Scientist - Machine Learning/ Python,Catalyst,"Job description     What you would do as a Data Scientist :   - Work on the data science roadmap for our flagship Price Performance Management product.   - Work with large scale retail data of Fortune 50 companies and developing pricing, demand forecasting and inventory models.   - Apply out-of-the-box, advanced algorithms to complex problems in real-time systems   - Perform rapid prototyping of experimental solutions and develop robust, maintainable production systems in statistical languages such as RPython.   - Drive productization of techniques to be made available to a wide range of retail customers   Skills And Experience That We Are Looking For :   - Modeling - You should be familiar with ML concepts and algorithms; understanding of the internals and proscons of models is required. You should have good grasp over concepts of probability and combinatorics.   - Algorithms and Data Structures - You should have strong fundamentals of data structures and commonly used algorithms, understanding of correctness and runtime analysis, familiarity with space-time-accuracy tradeoffs;   - Programming - You should have hands on programming skills and write good quality code for a given requirement in RPython. Knowledge of SQL is required.   - Familiarity with distributed computing architecture like Spark, Map-Reduce paradigm and Hadoop will be an added advantage.   - Problem solving approach; Communication and articulation skills; Inclination and ability to pick up new techniquestechnologies.   - Bachelors or Masters in Computer Science or MathsStats from a reputed college with 2+ years of experience in solving data science problems that has driven value to customers data.   Why You Will Love To Work With Us :   - We have multiple retailers, that are Fortune 500 companies, as our clients. You will be responsible for working with their data and develop optimal pricing and inventory models that drives value in the orders of millions of dollars.   - We have a flat hierarchy. Everyone codes, everyone ships. You will own components end to end.   - Forget endless meetings. Get things done and start making impact from day 1.   - Work hard, have amazing fun, create history, change the world of eCommerce.       RoleData Analyst,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :B.Tech/B.E. in Computers, BCA in Computers, B.Sc in ComputersPG :MS/M.Sc(Science) in Computers, M.Tech in Computers, Electrical, MCA in ComputersDoctorate :Doctorate Not RequiredKey SkillsData ScienceRData ScientistHadoopStatistical ModelingSparkMachine LearningAlgorithmDeep LearningPython"
https://www.naukri.com/job-listings-lead-data-scientist-bion-bengaluru-bangalore-2-to-7-years-040320901798?src=jobsearchDesk&sid=15940320360246468&xp=18&px=4,Bengaluru,Lead Data Scientist,Bion,"Job descriptionRoles and responsibilities   As a Data Scientist - Research, you will have the onus of working with large, complex data sets. Solve difficult, non-routine analysis problems, applying advanced analytical methods as needed; Conduct end-to-end analysis that includes research, hypothesis testing, and thought leadership. You will work on state-of-the-art technologies and build things that have never existed in the past spanning across building Machine Learning solutions, implementing complex data processing flows to crunch data and produce insights and mentoring a team of data scientists to create world-class AI-based products for healthcare   What you'll need   PhD in Computer Science/ Electrical Engineering from a premier institute MTech/ MS in Computer Science/ Electrical Engineering with significant research experience and publications can also qualify. Will need 2+ years of post-MS/MTech industry experience Hands on experience in any two of the following: Machine learning/feature engineering/pattern recognition in one or more of the following fields - medicine, financial, supply chain optimisation Building and implementing advanced statistical models and data mining Computer vision techniques; deep learning and applications of machine learning on images and videos Publications in the field of machine learning/pattern recognition/computer vision in tier-1 journals and conferences Experience in mentoring a team of data scientist technically is preferable   This position will report directly to the Chief Scientific Officer.RoleAnalytics Manager,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :Any Graduate in Any SpecializationPG :M.Tech in Computers, Electrical, MS/M.Sc(Science) in Computers, Electrical EngineeringDoctorate :Ph.D in Computers, ElectricalKey SkillsData SciencePattern RecognitionArtificial Intelligence AIImage ProcessingComputer ScienceData MiningResearchComputer VisionMachine LearningDeep Learning"
https://www.naukri.com/job-listings-data-scientist-python-r-catalyst-bengaluru-bangalore-2-to-6-years-240320902966?src=jobsearchDesk&sid=15940320360246468&xp=19&px=4,Bengaluru,Data Scientist - Python/r,Catalyst,"Job description  What You'll Do :   - Leverage data to perform intensive analysis across all areas of our business to catalyze product development   - Design experiments and interpret the results to draw detailed and actionable conclusions   - Generate and execute on ideas for exploratory analysis to shape future projects and provide recommendations for actions   - Perform time-series analyses, hypothesis testing, and causal analyses to statistically assess relative impact and extract trends   - Create models to enhance understanding of user behavior and predict future performance of cohorts   - Create dashboards and reports to regularly communicate results and monitor key metrics   - Present findings to senior management to guide business decisions   - Collaborate with cross-functional teams across disciplines such as product, engineering, operations, and marketing    Required Candidate profileWhat You'll Need : - 3-5 years of experience in a quantitative analysis role - BE/BS/MS in Physics, Economics, Applied Math, Statistics, Engineering, Computer Science, or other quantitative field (advanced degrees are a plus) - Comfortable writing code and contributing to a code base in Python or R - Proficient in writing and understanding complex SQL; experience working with large data sets - Advanced knowledge of experimentation and statistical methods - Ability to deliver on tight timelines and move quickly while maintaining attention to detail - Collaborate closely with cross-functional teams to execute on decisions - Self-driven and proactive with the ability to work in a self-guided manner - Excellent communication and organization skillsRoleData Analyst,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :B.Sc in Other Specialization, Physics, Statistics, B.Tech/B.E. in ComputersPG :MS/M.Sc(Science) in Physics, Computers, StatisticsDoctorate :Doctorate Not RequiredKey SkillsData ScienceRData ScientistData Managementproduct developmentPythonSQL"
https://www.naukri.com/job-listings-data-scientist-global-quest-technologies-bengaluru-bangalore-0-to-1-years-220620003916?src=jobsearchDesk&sid=15940320360246468&xp=20&px=4,Bengaluru,Data Scientist,GLOBAL QUEST TECHNOLOGIES ,"Job descriptionWe are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products.RoleSoftware Developer,Industry TypeIT-Software, Software Services,Functional AreaIT Software - Application Programming, Maintenance,Employment TypeFull Time, PermanentRole CategoryProgramming & DesignEducationUG :Any Graduate in Any SpecializationPG :Any Postgraduate in Any Specialization, Post Graduation Not RequiredDoctorate :Doctorate Not Required, Any Doctorate in Any SpecializationKey SkillsArtificial IntelligenceBig DataData MiningData WarehousingMachine Learning"
https://www.naukri.com/job-listings-data-scientist-tookitaki-bengaluru-bangalore-3-to-5-years-300420500177?src=jobsearchDesk&sid=15940320605187995&xp=1&px=5,Bengaluru,Data Scientist ,Tookitaki,"Job description       The data science team is responsible for solving business problems with complex data. Data complexity could be characterized in terms of volume, dimensionality and multiple touchpoints/sources. We understand the data, ask fundamental - first - principle questions, our analytical and machine learning skills to solve the problem in the best way possible. We also encourage to participate in competitions like Kaggle.   Our ideal candidate   We are looking for a junior data scientist who has a deep interest in theoretical and applied machine learning and loves working in a fast - paced environment.    He/she should have 3 - 5 years work experience in predictive analytics/forecasting space and have solved real - world problems. Candidates with experience in transactional anomaly prediction, operational risk modelling would be given preference.    The role would be a client - facing one, hence good communication skills are a must. The candidate should have the ability to communicate complex models and analysis in a clear and precise manner. The candidate would be responsible for:     Comprehending business problems properly what to predict, how to build DV, what value addition he/she is bringing to the client, etc.    Understanding and analyzing large, complex, multi - dimensional datasets and build features relevant for business.    Understanding the math behind algorithms and choosing one over another    Understanding approaches like stacking, ensemble and ing them correctly to increase accuracy    Desired technical requirements    Proficiency with Python and the ability to write production - ready codes. Experience in Scala would be a plus    Big data experience, e.g. familiarity with Spark, Hadoop, is highly preferred    Familiarity with SQL or other databases.    Desired Non - technical Requirements    Very strong communication skills both written and verbal    Strong desire to work with start - ups    Job Perks    Attractive variable compensation package    Opportunity to work with an award - winning organization in the hottest space in tech artificial intelligence and advanced machine learning     RoleSoftware Developer,Industry TypeMedia, Entertainment, Internet,Functional AreaIT Software - Application Programming, Maintenance,Employment TypeFull Time, PermanentRole CategoryProgramming & DesignEducationUG :Any Graduate in Any SpecializationPG :Post Graduation Not RequiredKey SkillsOperational riskdata scienceAnalyticalArtificial IntelligenceMachine learningSCALAbig dataForecastingSQLPython"
https://www.naukri.com/job-listings-senior-data-scientist-ai-ml-svm-axim-technologies-bengaluru-bangalore-9-to-14-years-180620904238?src=jobsearchDesk&sid=15940320605187995&xp=2&px=5,Bengaluru,"Senior Data Scientist - Ai/ml, SVM",Axim Technologies,"Job description                       Responsible   for leading feasibility studies to identify data availability, quality, and   modeling requirements and dependencies      -Experience of data mining, quantitative analysis, and/or statistical   predictive performance and algorithm optimization work experience.     - Experience programming in multiple languages (ideally Python and/or   R)     - Strong Technical and Technology expertise in AI / ML modelling along with   implementation experience using open source technologies.     - Expertise in classification and regression techniques (SVM, Decision   tree, ANN, Linear regression, Logistic regression).     -Worked on forecasting techniques (Arima, RNN, Holt winters, ETS).     -Working knowledge of API development and model deployment as well as NLP   techniques     -Understanding of dimensionality reduction techniques (PCA, SVD)Required Candidate profile                       9 to 15   years                       Bachelor's   or Master's Degree in Statistics, Computer Science, Analytics, Biostatistics,   Applied Mathematics, Software Engineering                       Employment Type                               Full   time Permanent/Contract         RoleData Analyst,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :Any Graduate in Any Specialization, B.Sc in Statistics, B.Tech/B.E. in ComputersPG :M.Tech in Computers, MS/M.Sc(Science) in Statistics, Any Postgraduate in Any SpecializationDoctorate :Doctorate Not RequiredKey SkillsDecision TreeNLPAPI developmentData Scientistdata miningAI / MlSVMquantitative analysis"
https://www.naukri.com/job-listings-sr-data-scientist-team-manager-ave-promagne-chennai-bengaluru-bangalore-remote-7-to-9-years-170620901332?src=jobsearchDesk&sid=15940320605187995&xp=3&px=5,"Chennai, Bengaluru, Remote",Sr. Data Scientist / Team Manager,AVE-Promagne,"Job descriptionRole Description:* Role involves a combination of hands-on contribution being a technical SME, customerengagement and technical team management.* Lead data science aspects of client engagements on their own end to end, effortlesslyswitching between roles of an Individual Contributor, team member and data sciencemanager as demanded by each project* Work closely with project team, Customer stakeholders and internal Business Units indevising creative analytical approaches to solve business problems.* Developing and enhancing algorithms and models to solve business problem.* Maintaining all models along with developing and updating code and process documentation.Required Candidate profileSkills:* Demonstrated analytic, quantitative, and programming skills.* Proficiency in a structured programming language is a must - knowledge of one ofstatistical/general purpose scripting languages software such as R / Python is mandatory.* Strong SQL, Microsoft Excel, PowerPoint skills.* Experience in designing data science solution approaches to unstructured problems,conducting quantitative analyses and interpreting results.* Excellent written and verbal communication skills.* Organized, structured and reliable while being an effective problem solver* Proficiency in data science approaches, machine learning algorithms and statisticalmethods.Qualification and Experience:* 8+ years exp of which 5 years of relevant data science experience including hands-on programming in one (or more) of the above languages.* Minimum 5 years spent with Analytics teams of reputed consultants and IT/ITES companies doing statistical modelling using above tools.* B. Tech / M.Tech / MS from Tier-1 college (IITs, NITs, IIITs etc.) is preferredRoleAnalytics Manager,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :B.Tech/B.E. in Any SpecializationPG :MBA/PGDM in Any SpecializationDoctorate :Doctorate Not RequiredKey SkillsNLPdata scienceneural networksAImachine learningML"
https://www.naukri.com/job-listings-data-scientist-iit-iiit-iim-bits-nit-green-agrevolution-pvt-ltd-dehaat-delhi-ncr-bengaluru-bangalore-2-to-7-years-240420000203?src=jobsearchDesk&sid=15940320605187995&xp=4&px=5,"Delhi NCR, Bengaluru",Data Scientist - IIT/ IIIT / IIM / BITS / NIT,Green Agrevolution Pvt. Ltd.(DeHaat),"Job descriptionAbout the work: You'll building algorithms at field/plant level to solve  real-world problems and help millions of farmers and agri-businesses with their decision making Build deep understanding of existing algorithms in spatial and  aerial imaging data assets Categorize crop health and soil health, and estimate yields Identify early onset of pests and diseases, build alerts and  farmer/business solutions Evaluate different imaging platforms, datasets and technologies Identify libraries and technologies that solve our problems and/or  are worth experimentation Collaborate with agri-experts to map imagery data to  recommendations; with engineering team to scale your work We believe in a small and effective team - you'll have a say in  what to build and own it About you: Have 4+ years of experience in image based machine learning and/or  image processing Come up with your own goals and don't need heavy direction or  daily check-ins Fluent in Python (preferred) or R, capable of framing problems as  programming tasks from the ground up, as well as working with existing code Fluent in statistical/machine learning libraries in Python or R Understanding or intent to learn geospatial data formats and GIS  concepts Experience with image based machine learning Knowledge of GIS concepts and experience with vector geospatial  data is a plus A STEM degree from top tier educational institutesPerks and Benefits No bar for the right candidateRoleData Analyst,Industry TypeAgriculture, Dairy,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :Any Graduate in Any Specialization, B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization, AgriculturePG :MCA in Computers, Any Postgraduate in Any Specialization, MS/M.Sc(Science) in Any Specialization, M.Tech in Any Specialization, Agriculture, Post Graduation Not RequiredDoctorate :Any Doctorate in Any Specialization, Doctorate Not RequiredKey Skillsimage processingalgorithmspythonrbusiness solutionsmachine learningprogramming"
https://www.naukri.com/job-listings-data-scientist-arristechnologies-mysore-bengaluru-bangalore-12-to-15-years-190620902405?src=jobsearchDesk&sid=15940320605187995&xp=5&px=5,"Mysore, Bengaluru",Data Scientist,ArrisTechnologies,"Job descriptionPosition: We are looking for Data Scientist between 12 to 15 years with experience in Artificial Intelligence / Machine Language for one of our client in Bangalore / Mysore. Job Description: * Experienced and hands-on customer-facing implementation engineer to work with the machine learning research and development teams to deliver ML solutions to clients across the globe. * The position will potentially involve lots of travel and communication with client stakeholders. The candidate should be able to communicate the advantages of the technology that CLIENT offers and implement solutions either on site or remotely. * Solution implementation can be highly technical in nature and require a strong knowledge of ML and data science concepts. It would involve all stages of a typical ML pipeline from data extraction, transformation and cleaning to feature engineering and translation of customer business requirements into suitable metrics. Required Candidate profileSkills Needed: * Communication skills * A very thorough understanding of data science, analytics and machine learning concepts: - Should know how to measure the performance of various ML algorithms - Should know about ML algorithms like random forests - Should know about deep learning algorithms for text processing * Database and data extraction (SQL) [Jupyter Notebooks would be nice to have] * Scripting and programming in Python or Unix Shell or Perl (nice to have - but not required) Education: * BE/B.Tech from CS / IT only with 70 % and above in all the academicsRoleData Analyst,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryAnalytics & BIEducationUG :B.Tech/B.E. in Any Specialization, Civil, ComputersPG :M.Tech in Computers, Any SpecializationDoctorate :Doctorate Not RequiredKey Skillsdata scienceArtificial IntelligenceMachine LanguageDataScienceAnalytics"
https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-change-leaders-bengaluru-bangalore-3-to-6-years-170120904423?src=jobsearchDesk&sid=15940320605187995&xp=6&px=5,Bengaluru,Data Scientist - Artificial Intelligence,Change Leaders,"Job description   Description:   We need ace data scientists who can develop best in class predictive models, machine learning models and deep learning models and at the same time they should be able to explain the decisions taken by the models automatically through plain simple English language. The explainable elements should not be limited to the numbers and formulas, there must be a bit of personalization also to understand the context of the problem.    Responsibilities :   - Passion for learning new technologies and be up to date with the scientific research community.   - Work in technical teams in development, deployment, and application of machine learning solutions, leveraging technical components and explaining the modelling decisions   - Take responsibility for insights, reports and explanability of the decisions taken by predictive models   - Responsible for taking an idea from concept to production thoroughly with feedback from all stakeholders.   Skills Required:   - Must have minimum of 3-5 years of industry experience in developing data science models.   - Deep understanding and experience in the field of Machine Learning, Deep Learning and statistical learning   - The person should be excellent at Classification (logistic regression, svm, decision tree, random forest, neural network), Regression (linear regression, decision tree, random forest, neural network), Classical optimisation (gradient descent, newton rapshon, etc), Graph theory (network analytics), Heuristic optimisation (genetic algorithm, swarm theory)   - Should be strong at Deep leaning (CNN, LSTM, RNN, Bi-LSTM)   - Must have thorough mathematical knowledge of correlation/causation, decision trees, classification and regression models, recommenders, probability and stochastic processes, distributions, priors and posteriors.   - Skilled at scientific programming languages such as Python, R, Matlab and writing deployable code into production.   - Understand the model lifecycle of cleansing/standardizing raw data, feature creation/selection, writing complex transformation logic to generate independent and dependent variables, model selection, tuning, A/B testing and generating production ready code.   - Knowledge of Numerical optimization, Linear /Non-linear /Integer programming, Statistics, Combinatorial optimization is a plus.   - Familiarity with R, Apache Spark (Scala, Python), PyMC3 /theano /tensorflow/ Keras and other scientific python/R modules is a must.   - AI skillsets - hands-on Machine learning and Deep Learning algorithms and platforms, neural networks in any, or all the following areas, specifically, in Data & Analytics use cases   Language - Natural Language Processing, machine translation, emotion detection, language detection, classification   Vision - computer vision, object recognition/tracking, face/gender/age/emotion recognition, OCR/handwriting recognition   - Knowledge and experience in some of the key AI platforms will be important, e.g. IBM Watson, Microsoft Azure, Google Api.Ai, Facebook Wit.Ai, Chatbots using Microsoft Bot Framework   - Knowledge and experience of key machine learning and deep learning framework, e.g. Keras, TensorFlow, Caffe, CNTK, Jiraffe, MXNet and PyTorch commercial technologies/platforms, etc    Qualifications   - Masters- in Computer Science/ M. tech/ PhD/ Statistics/ Econometrics/Applied Mathematics/Applied Statistics/ Operations Research is a must   - Hands on Experience with data mining or machine learning, deep learning, computer vision, natural language processing   - Hands on Experience in developing deep learning models and explaining the results of deep learning models in a business-friendly manner. RoleOther,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryOtherEducationUG :Any Graduate in Any SpecializationPG :M.Tech in Computers, MCA in Computers, MS/M.Sc(Science) in Computers, Statistics, Maths, M.A in EconomicsDoctorate :Doctorate Not Required, Any Doctorate in Any SpecializationKey SkillsData ScienceNLPData ScientistArtificial IntelligenceData ManagementData AnalyticsMachine LearningStatisticsAnalyticsPython"
https://www.naukri.com/job-listings-lead-data-scientist-deep-learning-machine-learning-okda-solutions-bengaluru-bangalore-2-to-7-years-141119905104?src=jobsearchDesk&sid=15940320605187995&xp=7&px=5,Bengaluru,Lead Data Scientist - Deep Learning/machine Learning,Okda Solutions,"Job description   Job Description :     1. Background in Computer ScienceComputer Applications or any quantitative discipline (Statistics, Mathematics, EconomicsOperations Research etc.) from a reputed institute.   2. 2+ yrs of experience using analytical toolslanguages like Python, R, SAS, SQL   3. Must have excellent working knowledge having delivered industry solutions in Image processing using any popular Deep learning frameworks like Open CV, PyTorch, Theano, Tensor Flow, Caffe   4. Proven track record of building Statistical and Deep Learning models and implementing them into production   5. Must have delivered analytics solutions using Machine Learning techniques such as Linear Regression, gradient descent, Logistic Regression, Forecasting, Cluster analysis, Decision trees, Linear Optimization, Text Mining etc.   6. Ability to work on large scale data (structured and unstructured) having applied fundamentals in data management, parallel computing and distributed systems.   7. Ability to work with minimal supervision in a very dynamic and timeline sensitive work environment.   8. Must be able to work across different domains and get a quick sense of the business processes & flows.   9. Ability to translate business problems into the data realm and identify pertinent and meaningful solutions.   10. Exceptional communication skills, both verbal and written, with a strong urge to learn, iterate and innovate.   11. Passionate about applying emerging DL frameworks to solve business problems and like working in an extremely dynamic, fast paced environment.   12. Understanding business problems, making sense of the data landscape & footprint, performing a combination of exploratory, Machine Learning & Advanced Analytics.   13. Extracting actionable insights and helping put together an execution roadmap.   14. Must be able to contribute to the development of our proprietary analytics product, a repository of solutions and leverage analytics for better consumption of data.    RoleOther,Industry TypeIT-Software, Software Services,Functional AreaAnalytics & Business Intelligence,Employment TypeFull Time, PermanentRole CategoryOtherEducationUG :B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization, BCA in ComputersPG :Any Postgraduate in Any SpecializationDoctorate :Any Doctorate in Any Specialization, Doctorate Not RequiredKey SkillsROpenCVData ScientistData ManagementTime Series ForecastingDistributed SystemsMachine LearningDeep LearningAnalyticsPythonLinear Programming"
